,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
1304,Lincoln,Navigator L 4x2,406.5,FMX,Truck,FEJ00004
1307,Lotus,ELETRE R Long Range,0.0,WHN,Car,GIC_C10_6114
1308,Lotus,ELETRE R Performance,0.0,WHN,Car,GIC_C10_6101
1309,Lotus,ELETRE S Long Range,0.0,WHN,Car,GIC_C10_6100
1310,Lotus,ELETRE S Performance,0.0,WHN,Car,GIC_C10_6119
1311,Lotus,Emira,393.81177179090906,LTX,Car,EDV-24-EVSA6/2
1312,Lotus,Evora 400,422.27834869,LTX,Car,EDV-17-EVM6
1313,Lotus,Evora GT,405.367253,LTX,Car,EDV-20-EVSA6
1314,MASERATI,GHIBLI V6 RWD,346.2,MAX,Car,070791
1315,MASERATI,GRANTURISMO CONVERTIBLE,427.7257777777778,MAX,Car,048675
1316,MASERATI,GRANTURISMO SPORT,437.75,MAX,Car,045367
1317,MASERATI,Ghibli S Q4 V6 AWD,357.5,MAX,Car,068770
1318,MASERATI,Ghibli S RWD 405HP,355.2,MAX,Car,070795
1319,MASERATI,LEVANTE,409.3666666666666,MAX,Truck,166456
1320,MASERATI,LEVANTE GTS,444.25,MAX,Truck,293914
1321,MASERATI,LEVANTE S,420.41,MAX,Truck,167274
1322,MASERATI,LEVANTE TROFEO,444.25,MAX,Truck,293914
1323,MASERATI,QUATTROPORTE GTS,391.95000000000005,MAX,Car,070989
1324,MASERATI,QUATTROPORTE S,363.54999999999995,MAX,Car,068553
1325,MASERATI,QUATTROPORTE SQ4 V6,366.04999999999995,MAX,Car,068333
1326,MAZDA,CX-3,213.07152884285716,TKX,Car,9ECPEUG1-008
1327,MAZDA,CX-30,235.2339006736842,TKX,Car,1EBPYTG2-005
1328,MAZDA,CX-5,287.66811253945946,TKX,Truck,8EBPYUG1-026
1329,MAZDA,CX-50,238.06459137954545,TKX,Truck,3EBPYTG1-005
1330,MAZDA,CX-9,281.3811875,TKX,Truck,7EBPYTG1-025
1331,MAZDA,MAZDA CX-30,224.6475,TKX,Car,3EBPYUKG2-012
1332,MAZDA,MAZDA CX-5,234.13940979999998,TKX,Truck,4EBPYUKG2-041
1333,MAZDA,MAZDA CX-50,246.90857344,TKX,Truck,5EBPYUKG1-008
1334,MAZDA,MAZDA CX-90,260.0572421,TKX,Truck,4EBH3TG2-017
1335,MAZDA,MAZDA2,179.7700652173913,TKX,Car,6ECP5V31-007
1336,MAZDA,MAZDA3,215.86610333385826,TKX,Car,1EBPYTG1-001
1337,MAZDA,MAZDA6,222.60015595,TKX,Car,7EBPY33-026
1339,MAZDA,MX-5,218.22999618703705,TKX,Car,4EBPEPUS1-049
1340,MAZDA,Mazda2,178.303,TKX,Car,9EBP5VS1-023
1341,MAZDA,Mazda3,217.538394874,TKX,Car,9EBPEUS1-029
1342,MAZDA,Mazda6,228.27778475714285,TKX,Car,8EBPYTS2-038
1343,MINI,COOPER S CLUBMAN,235.99834053333336,BMX,Both,TN85230
1344,MINI,COOPER S CLUBMAN ALL4,243.407151325,BMX,Both,TN87230
1345,MINI,COOPER S COUNTRYMAN,234.05049155,BMX,Both,3G62572
1346,MINI,COOPER S COUNTRYMAN ALL4,250.25405999999998,BMX,Both,3G63570
1347,MINI,Mini Cooper SE Countryman ALL4,255.3318,BMX,Car,3F94106
1348,MITSUBISHI,ECLIPSE CROSS 2WD,268.6476771428571,MTX,Truck,EB24-NE4A
1349,MITSUBISHI,ECLIPSE CROSS 4WD,281.8334828571428,MTX,Truck,EB24-NE4A
1350,MITSUBISHI,ECLIPSE CROSS ES 2WD,257.79202333333336,MTX,Truck,EB18-NE2A
1351,MITSUBISHI,ECLIPSE CROSS ES 4WD,270.76837333333333,MTX,Truck,EB24-NE4A
1352,MITSUBISHI,LANCER,213.44876295,MTX,Car,EB11-CA52
1353,MITSUBISHI,LANCER AWD,250.985225,MTX,Car,EB16-CB7A
1354,MITSUBISHI,MIRAGE,164.4012891125,MTX,Car,EB19-LD5A
1355,MITSUBISHI,MIRAGE G4,168.5694139130435,MTX,Car,EB19-LD5A
1356,MITSUBISHI,OUTLANDER 2WD,237.21833750000002,MTX,Truck,EB18-RB5A
1357,MITSUBISHI,OUTLANDER 4WD,269.88345,MTX,Truck,EB18-RB5A
1358,MITSUBISHI,OUTLANDER PHEV,286.4517975,MTX,Truck,EB18-RH41
1359,MITSUBISHI,OUTLANDER SPORT 2WD,248.07297727,MTX,Truck,EB23-ZA8B
1360,MITSUBISHI,OUTLANDER SPORT 4WD,256.0167897222222,MTX,Truck,EB23-ZA8B
1361,MITSUBISHI,Outlander 2WD ES,229.0,NSX,Truck,EB21-GN2A
1362,MITSUBISHI,Outlander 2WD SE,242.58092895000001,NSX,Truck,EB21-GN2A
1363,MITSUBISHI,Outlander 4WD ES,235.33333333333334,NSX,Truck,EB21-GN1A
1364,MITSUBISHI,Outlander 4WD SE,244.0,NSX,Truck,EB21-GN1A
1365,MITSUBISHI,Outlander PHEV,286.23193875,MTX,Truck,EB23-DH11
1367,Maserati,Ghibli,334.855,MAX,Both,348461
1368,Maserati,Ghibli Modena AWD,368.6067930666666,MAX,Both,348459
1369,Maserati,Ghibli Modena RWD,326.79749999999996,MAX,Both,365443
1370,Maserati,Ghibli S Q4,375.0226666666667,MAX,Both,348460
1371,Maserati,Ghibli Trofeo,427.5475,MAX,Both,348443
1373,Maserati,Grancabrio Trofeo,342.9164998333333,MAX,Both,421478
1374,Maserati,Granturismo Conv,549.0,MAX,Car,N8MAS6502
1376,Maserati,Granturismo Modena,326.92514933333337,MAX,Both,380672
1378,Maserati,Grecale GT,258.5513434,MAX,Truck,368171
1379,Maserati,Grecale Modena,269.83997,MAX,Truck,737814
1380,Maserati,Grecale Trofeo,348.0614148,MAX,Both,368233
1381,Maserati,Levante,375.2178,MAX,Both,348399
1382,Maserati,Levante GTS,513.1612,MAX,Both,348394
1383,Maserati,MC20,438.86931999999996,MAX,Car,364457
1384,Maserati,MC20 Spyder,448.5828971,MAX,Car,394559
1385,Maserati,Quattroporte Modena RWD,360.83973333333336,MAX,Both,348420
1386,Maserati,Quattroporte S,352.781,MAX,Both,348420
1387,McLaren,570S Coupe,407.9,MLN,Car,SBM13GAB4FW000004
1388,McLaren,720S Coupe,480.8416949152542,MLN,Car,SBM14AAA8HW990014
1389,McLaren,720S Spider,385.78,MLN,Car,SBM14AAA8HW990014
1390,McLaren,750S Spider,407.938,MLN,Car,SBM14AAA8HW990014
1391,McLaren,765LT Coupe,432.35249999999996,MLN,Car,SBM14FCA9JW990104
1392,McLaren,Artura,428.8516666666667,MLN,Car,SBM16AEA0MW100006
1393,McLaren,Elva,464.68459999999993,MLN,Car,SBM15ACA4KW990013
1394,McLaren,GT,489.91875,MLN,Car,SBM22GCA0KW990011
1395,McLaren,Senna,528.1416,MLN,Car,SBM15ACA4KW990013
1396,McLaren,Speedtail,462.3,MLN,Car,SBM23GDG7LW990007
1397,Mercedes-Benz,A 220,226.410075,MBX,Car,V177E20DETC-Z2126
1398,Mercedes-Benz,A 220 4MATIC,232.21391295,MBX,Car,V177E20DETC-Z2272
1399,Mercedes-Benz,AMG A 35 4MATIC,257.79613795,MBX,Car,V177E20DETCS-Z2223
1400,Mercedes-Benz,AMG C 43 4MATIC,299.16127157222223,MBX,Car,W206E20DETC-Z2536
1401,Mercedes-Benz,AMG C 43 4MATIC (convertible),307.0453033,MBX,Both,C205E30DETC-Z2332-1
1402,Mercedes-Benz,AMG C 43 4MATIC (coupe),301.45345627142854,MBX,Both,C205E30DETC-Z2332
1403,Mercedes-Benz,AMG C 63,338.16,MBX,Car,C205E40DETC-Z5020-3
1404,Mercedes-Benz,AMG C 63  S (convertible),339.32784585,MBX,Car,C205E40DETC-Z9030-2
1405,Mercedes-Benz,AMG C 63  S (coupe),332.84928195,MBX,Car,C205E40DETC-Z9030
1406,Mercedes-Benz,AMG C 63 (convertible),353.93,MBX,Car,W205E40DETC-Z5020-5
1407,Mercedes-Benz,AMG C 63 S,319.00705263333333,MBX,Car,W205E40DETC-Z2120
1408,Mercedes-Benz,AMG C 63 S (convertible),343.589240375,MBX,Both,C205E40DETC-Z2349-1
1409,Mercedes-Benz,AMG C 63 S (coupe),329.5185,MBX,Car,C205E40DETC-Z2130
1410,Mercedes-Benz,AMG C 63 S E PERFORMANCE,327.79999999999995,MBX,Car,W206E20DETC-Z2529
1411,Mercedes-Benz,AMG C 63 S E Performance,318.57501990000003,MBX,Car,W206E20DETC-Z2429
1412,Mercedes-Benz,AMG CLA 35 4MATIC,267.746755025,MBX,Car,C118E20DETC-Z2472
1413,Mercedes-Benz,AMG CLA 45 4MATIC,289.3639654666667,MBX,Car,C118E20DETC-Z2319
1414,Mercedes-Benz,AMG CLA 45 4MATIC+,282.715,MBX,Car,C118E20DETC-Z2021
1415,Mercedes-Benz,AMG CLA 45 S 4MATIC+,285.04435805,MBX,Car,C118E20DETC-Z2519
1416,Mercedes-Benz,AMG CLE 53 4MATIC+ (convertible),304.70459999999997,MBX,Car,C236E30DETC-Z2437-1
1417,Mercedes-Benz,AMG CLE 53 4MATIC+ (coupe),291.17404999999997,MBX,Car,C236E30DETC-Z2437
1418,Mercedes-Benz,AMG CLS 53 4MATIC+,289.15,MBX,Car,C257E30DETC-Z2118-2
1419,Mercedes-Benz,AMG CLS53 4MATIC+,281.4,MBX,Car,C257E30DETC-Z9016-2
1420,Mercedes-Benz,AMG E 43 4MATIC,316.9175,MBX,Both,W213E30DETC-S-Z7016
1421,Mercedes-Benz,AMG E 53 4MATIC+,270.4432627,MBX,Car,W213E30DETC-Z2361
1422,Mercedes-Benz,AMG E 53 4MATIC+ (Convertible),290.80617735,MBX,Car,A238E30DETC-Z2214-1
1423,Mercedes-Benz,AMG E 53 4MATIC+ (Coupe),282.65193235,MBX,Car,C238E30DETC-Z2214
1424,Mercedes-Benz,AMG E 53 4MATIC+ (convertible),288.4314966,MBX,Car,C238E30DETC-Z2314-1
1425,Mercedes-Benz,AMG E 53 4MATIC+ (coupe),283.8735759,MBX,Car,C238E30DETC-Z2314
1426,Mercedes-Benz,AMG E 53 HYBRID 4MATIC+,285.7325431,MBX,Car,W214E30DETC-Z2567
1427,Mercedes-Benz,AMG E 63 4MATIC+ (station wagon),362.38787594999997,MBX,Car,W213E40DETC-Z8023-3
1428,Mercedes-Benz,AMG E 63 S 4MATIC,382.5554299666667,MBX,Car,W213E40DETC-Z8023-1
1429,Mercedes-Benz,AMG E 63 S 4MATIC (station wagon),375.4655,MBX,Car,W213E40DETC-Z8023-3
1430,Mercedes-Benz,AMG E 63 S 4MATIC+,361.46510497500003,MBX,Both,W213E40DETC-Z2362
1431,Mercedes-Benz,AMG E 63 S 4MATIC+ (station wagon),359.586643975,MBX,Both,W213E40DETC-Z2362-1
1432,Mercedes-Benz,AMG E53 4MATIC+,273.51177215,MBX,Car,W213E30DETC-Z9016
1433,Mercedes-Benz,AMG E53 4MATIC+ (Convertible),293.55,MBX,Car,A238E30DETC-Z9014-1
1434,Mercedes-Benz,AMG E53 4MATIC+ (Coupe),282.45,MBX,Car,C238E30DETC-Z9014
1438,Mercedes-Benz,AMG G 63,487.94248788749996,MBX,Truck,W465E40DETC-Z2512
1439,Mercedes-Benz,AMG G 63 4x4 (Squared),638.6298832,MBX,Truck,G463E40DETC-Z2367
1440,Mercedes-Benz,AMG G 63 4x4 Squared,589.0895175999999,MBX,Truck,G463E40DETC-Z2267
1441,Mercedes-Benz,AMG G65,680.3,MBX,Both,G463E60TC-Z6021
1442,Mercedes-Benz,AMG GLA 35 4MATIC,266.52326518,MBX,Car,H247E20DETC-Z2427
1443,Mercedes-Benz,AMG GLA 45 4MATIC,300.22510521666663,MBX,Car,H247E20DETC-Z2337
1444,Mercedes-Benz,AMG GLB 35 4MATIC,287.67811040833334,MBX,Car,X247E20DETC-Z2477
1445,Mercedes-Benz,AMG GLC 43 4MATIC,323.1393999,MBX,Car,X254E20DETC-Z2432
1446,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),330.3768634375,MBX,Car,C254E20DETC-Z2432-1
1447,Mercedes-Benz,AMG GLC 43 4MATIC coupe,324.15,MBX,Both,C253E30DETC-Z2011-1
1448,Mercedes-Benz,AMG GLC 63 4MATIC,363.895,MBX,Both,C253E40DETC-Z8012-2
1449,Mercedes-Benz,AMG GLC 63 4MATIC (coupe),373.015,MBX,Both,C253E40DETC-Z8012-2
1450,Mercedes-Benz,AMG GLC 63 S 4MATIC,371.32666666666665,MBX,Both,C253E40DETC-Z2012-3
1451,Mercedes-Benz,AMG GLC 63 S 4MATIC (coupe),374.91499999999996,MBX,Both,C253E40DETC-Z8012-3
1452,Mercedes-Benz,AMG GLC 63 S 4MATIC+,389.4433519,MBX,Both,X253E40DETC-Z2112-1
1453,Mercedes-Benz,AMG GLC 63 S 4MATIC+ (coupe),388.42972875,MBX,Both,X253E40DETC-Z2112-3
1454,Mercedes-Benz,AMG GLC 63 S E PERFORMANCE,337.8637385,MBX,Car,X254E20DETC-Z2545
1455,Mercedes-Benz,AMG GLE 43 4MATIC,357.3302798857143,MBX,Truck,W166E30DETC-Z6011-2
1456,Mercedes-Benz,AMG GLE 43 4MATIC (coupe),354.0175,MBX,Truck,C292E30DETC-Z6011
1457,Mercedes-Benz,AMG GLE 53 4MATIC+,343.7870972266667,MBX,Truck,V167E30DETC-Z2410
1458,Mercedes-Benz,AMG GLE 53 4MATIC+ (coupe),347.64295154999996,MBX,Truck,C167E30DETC-Z2315
1459,Mercedes-Benz,AMG GLE 63,485.72965,MBX,Truck,W166E55DET-Z9031-1
1460,Mercedes-Benz,AMG GLE 63 S,420.1414666666667,MBX,Truck,W166E55DET-Z9031-2
1461,Mercedes-Benz,AMG GLE 63 S (coupe),499.18285714285713,MBX,Truck,C292E55DETC-Z2015-4
1462,Mercedes-Benz,AMG GLE 63 S 4MATIC+,411.70844598,MBX,Truck,V167E40DETC-Z2531
1463,Mercedes-Benz,AMG GLE 63 S 4MATIC+ (coupe),409.4015477333333,MBX,Truck,C167E40DETC-Z2321
1464,Mercedes-Benz,AMG GLS 63,451.95808750000003,MBX,Truck,X166E55DET-Z9031
1465,Mercedes-Benz,AMG GLS 63 4MATIC+,438.43387617272725,MBX,Truck,X167E40DETC-Z2535
1466,Mercedes-Benz,AMG GT,404.055475,MBX,Car,C190E40DETC-Z2145-2
1467,Mercedes-Benz,AMG GT (roadster),369.9430333333333,MBX,Car,C190E40DETC-Z6013-3
1468,Mercedes-Benz,AMG GT 43 (coupe),301.84462925,MBX,Car,C192E20DETC-Z2549
1469,Mercedes-Benz,AMG GT 53 4MATIC+,321.667947775,MBX,Car,X290E30DETC-Z2360
1470,Mercedes-Benz,AMG GT 63 4MATIC+,390.9420095333333,MBX,Car,X290E40DETC-Z2443
1471,Mercedes-Benz,AMG GT 63 4MATIC+ (coupe),455.5815281,MBX,Car,C192E40DETC-Z2541
1472,Mercedes-Benz,AMG GT 63 S 4MATIC+,393.9032793,MBX,Both,X290E40DETC-Z2343
1473,Mercedes-Benz,AMG GT 63 S E PERFORMANCE (coupe),415.35,MBX,Car,C192E40DETC-Z2515
1474,Mercedes-Benz,AMG GT 63 S E Performance,380.8725778125,MBX,Car,X290E40DETC-Z2547
1475,Mercedes-Benz,AMG GT Black Series,403.0138235,MBX,Car,C190E40DETC-Z2146
1476,Mercedes-Benz,AMG GT C,406.14825,MBX,Car,C190E40DETC-Z2145
1477,Mercedes-Benz,AMG GT C (roadster),390.781208075,MBX,Car,R190E40DETC-Z2031-1
1478,Mercedes-Benz,AMG GT R,415.63210000000004,MBX,Car,C190E40DETC-Z2145-4
1479,Mercedes-Benz,AMG GT R (coupe),399.5636416,MBX,Car,R190E40DETC-Z8018-1
1480,Mercedes-Benz,AMG GT S,368.99826666666667,MBX,Car,C190E40DETC-Z6013
1481,Mercedes-Benz,AMG S 63 4MATIC,331.455,MBX,Both,V222E40DETC-Z8017
1482,Mercedes-Benz,AMG S 63 4MATIC (convertible),378.65549405,MBX,Both,A217E40DETC-Z2161
1483,Mercedes-Benz,AMG S 63 4MATIC (coupe),326.34499999999997,MBX,Both,C217E40DETC-Z8017-1
1484,Mercedes-Benz,AMG S 63 4MATIC+ (coupe),354.6975058,MBX,Both,A217E40DETC-Z2161-1
1485,Mercedes-Benz,AMG S 63 E PERFORMANCE,461.0,MBX,Car,V223E40DETC-Z2511
1486,Mercedes-Benz,AMG S 63 E Performance,371.17494999999997,MBX,Car,V223E40DETC-Z2411
1487,Mercedes-Benz,AMG S 65,531.178,MBX,Both,V222E60TC-Z8013-2
1488,Mercedes-Benz,AMG S 65 (convertible),500.634,MBX,Both,A217E60TC-Z5013-2
1489,Mercedes-Benz,AMG S 65 (coupe),511.022,MBX,Both,C217E60TC-Z5013-1
1490,Mercedes-Benz,AMG SL 43,293.53937113333336,MBX,Car,R232E20DETC-Z2524
1491,Mercedes-Benz,AMG SL 55 4MATIC+,427.63476205,MBX,Car,R232E40DETC-Z2325
1492,Mercedes-Benz,AMG SL 63,368.39,MBX,Car,R231E55DETC-Z3019
1493,Mercedes-Benz,AMG SL 63 4MATIC+,417.8856419375,MBX,Car,R232E40DETC-Z2526
1494,Mercedes-Benz,AMG SL 63 S E PERFORMANCE,439.46000000000004,MBX,Car,R232E40DETC-Z2556
1495,Mercedes-Benz,AMG SL 63 S E Performance,363.191334,MBX,Car,R232E40DETC-Z2456
1496,Mercedes-Benz,AMG SL 65,520.112,MBX,Both,R231E60TC-Z3020
1497,Mercedes-Benz,AMG SLC 43,282.01,MBX,Both,R172E30DETC-S-Z7027
1499,Mercedes-Benz,C 300,228.10955756500002,MBX,Car,W206E20DETC-Z2522
1500,Mercedes-Benz,C 300 (convertible),272.1640900764706,MBX,Both,C205E20DETC-Z2273-3
1501,Mercedes-Benz,C 300 (coupe),254.80344993,MBX,Both,C205E20DETC-Z2122
1502,Mercedes-Benz,C 300 4MATIC,242.42811738181817,MBX,Car,W206E20DETC-Z2563
1503,Mercedes-Benz,C 300 4MATIC (convertible),272.6814364764706,MBX,Both,C205E20DETC-Z2273-1
1504,Mercedes-Benz,C 300 4MATIC (coupe),262.66203315294115,MBX,Both,C205E20DETC-Z2273
1505,Mercedes-Benz,C 350e,213.995,MBX,Car,W205E20DETC-Z6029
1506,Mercedes-Benz,CLA 250,221.97724590500002,MBX,Both,C118E20DETC-Z2561
1507,Mercedes-Benz,CLA 250 4MATIC,236.68776935416668,MBX,Both,C118E20DETC-Z2562
1508,Mercedes-Benz,CLA 45 AMG 4MATIC,255.845,MBX,Car,C117E20DETC-Z4023
1509,Mercedes-Benz,CLE 300 4MATIC (convertible),247.625422125,MBX,Car,C236E20DETC-Z2520-1
1510,Mercedes-Benz,CLE 300 4MATIC (coupe),235.836542375,MBX,Car,C236E20DETC-Z2520
1511,Mercedes-Benz,CLE 450 4MATIC (convertible),247.84423855,MBX,Car,C236E30DETC-Z2464-1
1512,Mercedes-Benz,CLE 450 4MATIC (coupe),247.8957069,MBX,Car,C236E30DETC-Z2464
1513,Mercedes-Benz,CLS 450,248.0770817,MBX,Car,C257E30DETC-Z2165-1
1514,Mercedes-Benz,CLS 450 4MATIC,259.06669616,MBX,Car,C257E30DETC-Z2265
1515,Mercedes-Benz,CLS 550,317.425,MBX,Car,C218E46DETC-Z5030
1516,Mercedes-Benz,CLS 550 4MATIC,332.795,MBX,Car,C218E46DETC-Z5030-1
1517,Mercedes-Benz,CLS 63 AMG 4MATIC,375.15,MBX,Car,C218E55DETC-Z2023-3
1518,Mercedes-Benz,E 300,259.91997496666664,MBX,Both,W213E20DETC-Z7013
1519,Mercedes-Benz,E 300 4MATIC,269.9696312,MBX,Both,W213E20DETC-Z7013-1
1520,Mercedes-Benz,E 350,253.1435852090909,MBX,Car,W214E20DETC-Z2575
1521,Mercedes-Benz,E 350 4MATIC,262.29750825384616,MBX,Car,W214E20DETC-Z2574
1522,Mercedes-Benz,E 400 (convertible),288.3675,MBX,Both,A238E30DETC-Z8011-2
1523,Mercedes-Benz,E 400 (coupe),289.79833333333335,MBX,Both,C238E30DETC-Z8011
1524,Mercedes-Benz,E 400 4MATIC,294.455,MBX,Car,W213E30DETC-Z7015
1525,Mercedes-Benz,E 400 4MATIC (convertible),301.885,MBX,Both,A238E30DETC-Z8011-4
1526,Mercedes-Benz,E 400 4MATIC (coupe),291.29,MBX,Both,C238E30DETC-Z8011-3
1527,Mercedes-Benz,E 400 4MATIC (station wagon),312.775,MBX,Car,S213E30DETC-Z7015-1
1528,Mercedes-Benz,E 450 (convertible),273.1226469416667,MBX,Car,C238E30DETC-Z2364-1
1529,Mercedes-Benz,E 450 (coupe),268.338734725,MBX,Car,C238E30DETC-Z2364
1530,Mercedes-Benz,E 450 4MATIC,262.6418246,MBX,Car,W214E30DETC-Z2465
1531,Mercedes-Benz,E 450 4MATIC (convertible),280.74788468,MBX,Car,A238E30DETC-Z2264-3
1532,Mercedes-Benz,E 450 4MATIC (coupe),280.60194964000004,MBX,Car,C238E30DETC-Z2264
1533,Mercedes-Benz,E 450 4MATIC (station wagon),304.35,MBX,Both,S213E30DETC-Z9015-1
1534,Mercedes-Benz,E 450 4MATIC All-Terrain (station wagon),264.2923321,MBX,Car,S214E30DETC-Z2473
1535,Mercedes-Benz,E 450 4MATIC All-Terrain (wagon),271.086933425,MBX,Car,S213E30DETC-AT-Z2132
1536,Mercedes-Benz,E 550 (convertible),332.555,MBX,Car,A207E46DETC-Z4028-1
1537,Mercedes-Benz,E 550 (coupe),323.21500000000003,MBX,Car,C207E46DETC-Z4028
1555,Mercedes-Benz,G 550,470.06438597391303,MBX,Truck,W465E30DETC-Z2544
1556,Mercedes-Benz,G 550 4x4,689.25,MBX,Truck,G463E40DETC-Z7044
1558,Mercedes-Benz,GL 63 AMG,565.5825,MBX,Truck,X166E55DETC-Z2015-1
1559,Mercedes-Benz,GLA 250,231.10584298333333,MBX,Both,H247E20DETC-Z2533
1560,Mercedes-Benz,GLA 250 4MATIC,244.1813352375,MBX,Both,H247E20DETC-Z2559
1561,Mercedes-Benz,GLA 45 AMG 4MATIC,267.39,MBX,Car,X156E20DETC-Z4023-1
1562,Mercedes-Benz,GLB 250,245.7861205923077,MBX,Both,X247E20DETC-Z2578
1563,Mercedes-Benz,GLB 250 4MATIC,256.0951758692308,MBX,Both,X247E20DETC-Z2576
1564,Mercedes-Benz,GLC 300,266.14845447058826,MBX,Both,X254E20DETC-Z2468
1565,Mercedes-Benz,GLC 300 4MATIC,269.3480524333333,MBX,Both,X254E20DETC-Z2569
1566,Mercedes-Benz,GLC 300 4MATIC (Coupe),280.15118675,MBX,Both,C253E20DETC-Z2317
1567,Mercedes-Benz,GLC 300 4MATIC (coupe),280.92753995454547,MBX,Both,X254E20DETC-Z2569-1
1568,Mercedes-Benz,GLC 350 e 4MATIC with EQ Hybrid Technology,325.17980188,MBX,Truck,X254E20DETC-Z2539
1569,Mercedes-Benz,GLC 350e 4MATIC,323.05466666666666,MBX,Truck,X253E20DETC-Z2029
1570,Mercedes-Benz,GLE 350,295.5035969666667,MBX,Truck,V167E20DETC-Z2538
1571,Mercedes-Benz,GLE 350 4MATIC,307.8837964538462,MBX,Truck,V167E20DETC-Z2570
1572,Mercedes-Benz,GLE 400 4MATIC,338.0575,MBX,Truck,W166E30DETC-Z6011-1
1573,Mercedes-Benz,GLE 450 4MATIC,303.4706890892857,MBX,Truck,V167E30DETC-Z2416
1574,Mercedes-Benz,GLE 450 AMG (coupe),341.98,MBX,Truck,C292E30DETC-Z6011
1575,Mercedes-Benz,GLE 450 e 4MATIC,311.10304708333337,MBX,Truck,V167E20DETC-Z2517
1576,Mercedes-Benz,GLE 550 e 4MATIC,388.052,MBX,Truck,W166E30DETC-Z6017
1577,Mercedes-Benz,GLE 580 4MATIC,376.8562686166667,MBX,Truck,V167E40DETC-Z2518
1578,Mercedes-Benz,GLS 450 4MATIC,334.080265005,MBX,Truck,X167E30DETC-Z2428
1579,Mercedes-Benz,GLS 550 4MATIC,474.96491111111106,MBX,Truck,X166E46DETC-Z6023-1
1580,Mercedes-Benz,GLS 580 4MATIC,388.0895311214286,MBX,Truck,X167E40DETC-Z2530
1581,Mercedes-Benz,GLS 600 4MATIC Maybach,420.00218011999993,MBX,Truck,X167E40DETC-Z2534
1582,Mercedes-Benz,GLS 650 4MATIC Maybach,411.269,MBX,Truck,X167E40DETC-Z2134
1583,Mercedes-Benz,ML 350,330.95,MBX,Both,W166E35DEH-Z2036-2
1584,Mercedes-Benz,ML 350 4MATIC,334.1275,MBX,Both,W166E35DEH-Z2036
1585,Mercedes-Benz,ML 63 AMG,528.0585714285714,MBX,Truck,W166E55DETC-Z2015
1586,Mercedes-Benz,Maybach S 600,522.388,MBX,Both,X222E60TC-Z5014-1
1587,Mercedes-Benz,Maybach S 650,535.664,MBX,Both,X222E60TC-Z8013-3
1588,Mercedes-Benz,Maybach S 650 (convertible),524.742,MBX,Both,A217E60TC-Z5013-3
1589,Mercedes-Benz,Maybach S 680 4Matic,457.74415135000004,MBX,Car,Z223E60TC-Z2213
1590,Mercedes-Benz,Metris,422.33588184,MBX,Truck,L447E20DETC-Z2340
1591,Mercedes-Benz,Metris (Cargo Long),398.00983618,MBX,Truck,L447E20DETC-Z2340-2
1592,Mercedes-Benz,Metris (Cargo Van),349.55584535925925,MBX,Truck,L447E20DETC-Z2240-1
1593,Mercedes-Benz,"Metris (Cargo Van, LWB)",324.1546666666666,MBX,Truck,L447E20DETC-Z9038-1
1594,Mercedes-Benz,Metris (Passenger Van),374.36687702399996,MBX,Truck,L447E20DETC-Z2240
1595,Mercedes-Benz,Metris (US Postal Long),310.4223931,MBX,Truck,L447E20DETC-Z2341-1
1596,Mercedes-Benz,Metris (US Postal),307.00904085,MBX,Truck,L447E20DETC-Z2241
1597,Mercedes-Benz,S 450,300.01,MBX,Car,V222E30DETC-Z8036
1598,Mercedes-Benz,S 450 4MATIC,303.335,MBX,Car,V222E30DETC-Z8036-2
1599,Mercedes-Benz,S 500 4MATIC,277.203167725,MBX,Car,V223E30DETC-Z2466
1600,Mercedes-Benz,S 550,324.845,MBX,Car,V222E46DETC-Z7010
1601,Mercedes-Benz,S 550 (convertible),333.685,MBX,Car,A217E46DETC-Z7010-4
1602,Mercedes-Benz,S 550 4MATIC,338.775,MBX,Car,V222E46DETC-Z7010-1
1603,Mercedes-Benz,S 550 4MATIC (coupe),332.175,MBX,Car,C217E46DETC-Z7010-3
1604,Mercedes-Benz,S 550 4MATIC Maybach,350.705,MBX,Car,X222E46DETC-Z7010-5
1605,Mercedes-Benz,S 550 e,252.655,MBX,Car,V222E30DETC-Z5026
1606,Mercedes-Benz,S 560,315.2266666666667,MBX,Both,V222E40DETC-Z8010-4
1607,Mercedes-Benz,S 560 4MATIC,317.635,MBX,Both,V222E40DETC-Z8010-1
1608,Mercedes-Benz,S 560 4MATIC (convertible),331.738049375,MBX,Both,A217E40DETC-Z2160
1609,Mercedes-Benz,S 560 4MATIC (coupe),322.6433333333334,MBX,Both,C217E40DETC-Z8010-3
1610,Mercedes-Benz,S 560 4MATIC Maybach,342.125,MBX,Both,W222E40DETC-Z8010-2
1611,Mercedes-Benz,S 560e,352.28735384000004,MBX,Car,V222E30DETC-Z9029
1612,Mercedes-Benz,S 580 4MATIC,369.45075052,MBX,Car,V223E40DETC-Z2548
1613,Mercedes-Benz,S 580 4MATIC Maybach,377.35233854999996,MBX,Car,Z223E40DETC-Z2542
1614,Mercedes-Benz,S 580 e 4MATIC,322.0911238888889,MBX,Car,V223E30DETC-Z2523
1615,Mercedes-Benz,S 600,503.416,MBX,Both,V222E60TC-Z5014
